id,commonNames,scientificNameWithoutAuthor,scientificNameAuthorship,gbifId,powoId,iucnCategory
1521458,['Dwarf goldenrod'],Solidago minutissima,(Makino) Kitam.,5389066.0,249709-1,
1413851,"['Prairie goldenrod', 'Missouri goldenrod', ""Tolmie's goldenrod"", 'Low goldenrod']",Solidago missouriensis,Nutt.,5389117.0,249712-1,
1521459,"['Ashly goldenrod', 'Soft goldenrod', 'Velvety goldenrod', 'Ashy goldenrod']",Solidago mollis,Bartl.,8214219.0,249713-1,
1413854,"['Northern goldenrod', 'Northern groundsel', 'Rocky Mountain goldenrod', 'Arctic goldenrod', 'Manyray goldenrod', 'Multi-rayed goldenrod', 'Alpine goldenrod']",Solidago multiradiata,Aiton,5389132.0,249726-1,
1413855,"['Old-field goldenrod', 'Gray goldenrod', 'Gray-stem goldenrod', 'Dyersweed goldenrod', 'Gray-leaved goldenrod', 'Grayleaf goldenrod', 'Prairie goldenrod', 'Field goldenrod', 'Grey goldenrod', 'Grey-stemmed goldenrod', 'Wood Goldenrod']",Solidago nemoralis,Aiton,5389028.0,249731-1,
1388847,"['Pacific yew', 'Western yew', 'Canadian Yew', 'Californian yew']",Taxus brevifolia,Nutt.,5284555.0,249736-2,NT
1521463,['Ohio goldenrod'],Solidago ohioensis,Riddell,5388948.0,249754-1,LC
1438429,['Downy Ragged Goldenrod'],Solidago petiolaris,Aiton,5389089.0,249781-1,
1521475,"['Stiff goldenrod', 'Stiff-leaf goldenrod', 'Rigid goldenrod', 'Hard-Leaf Flat-Top-Goldenrod', 'Stiff-Leaved Goldenrod']",Solidago rigida,L.,5389156.0,249837-1,
1396340,"['Wrinkleleaf goldenrod', 'Rough-stem goldenrod', 'Rough-stemmed goldenrod', 'Wrinkle-leaf goldenrod', 'Common Wrinkle-Leaved Goldenrod', 'Rough Goldenrod', 'Rough-Leaved Goldenrod', 'Tall Hairy Goldenrod', 'Wrinkle-Leaved Goldenrod']",Solidago rugosa,Mill.,5388967.0,249846-1,
1396341,"['Salt-marsh goldenrod', 'Seaside goldenrod', 'Evergreen Goldenrod']",Solidago sempervirens,L.,5388927.0,249870-1,LC
1413859,"['Sticky goldenrod', 'Mt. Albert goldenrod']",Solidago simplex,Kunth,5389158.0,249886-1,
1728133,[],Tectaria athyrioides,C.Chr.,7932191.0,249886-2,
1710629,['Button fern'],Tectaria cicutaria,(L.) Copel.,5275166.0,249890-2,
1438441,['Autumn goldenrod'],Solidago sphacelata,Raf.,5389044.0,249894-1,
1413861,"['Stout goldenrod', 'Squarrose Goldenrod', 'Bracted Goldenrod', 'Ragged Goldenrod', 'Stout Ragged Goldenrod']",Solidago squarrosa,Nutt.,5389035.0,249899-1,
1728139,[],Tectaria mexicana,(Fée) C.V.Morton,8396177.0,249914-2,
1413863,"['Bog goldenrod', 'Fall Goldenrod', 'Northern Bog Goldenrod']",Solidago uliginosa,Nutt.,5388889.0,249921-1,LC
1413864,"['Elm-leaf goldenrod', 'Elmleaf goldenrod', 'Elm-Leaved Goldenrod']",Solidago ulmifolia,Muhl. ex Willd.,5388977.0,249924-1,
1438446,"['Three-nerve goldenrod', 'Velvety goldenrod', 'Threenerve goldenrod']",Solidago velutina,DC.,5389038.0,249932-1,
1407615,[],Tectaria transiens,(C.V.Morton) A.R.Sm.,8362120.0,249942-2,
1357872,"['Goldenrod', 'European goldenrod', ""Aaron's Rod"", 'Common Goldenrod', 'Splinuță', 'Gullris (Swedish)', 'An Slat Ór', 'Eurasian Woundwort', 'పుత్తడి కడ్డి']",Solidago virgaurea,L.,6446462.0,249947-1,
1398288,['Purple vetch'],Astragalus hypoglottis,L.,5342839.0,24996-2,
1399809,"['Gnavya', 'Gnavya (నవ్య)']",Sonchus acaulis,Dum.Cours.,3105715.0,250006-1,
1357874,[],Sonchus arboreus,DC.,3105825.0,250027-1,
1362380,"['Field sowthistle', 'Sowthistle', 'Field sow thistle', 'Perennial sow thistle', 'Corn sow thistle', 'Perennial sowthistle', 'Creeping Sowthistle', 'Field Milk-thistle', 'قیاق', 'Susai (RO)', 'Le laiteron des champs', 'Milk Weed']",Sonchus arvensis,L.,3105813.0,250029-1,
1357892,[],Sonchus hierrensis,(Pit.) Boulos,3105828.0,250040-1,
1524659,[],Telanthophora grandifolia,(Less.) H.Rob. & Brettell,3092011.0,250047-2,LC
1357883,[],Sonchus capillaris,Svent.,3105821.0,250065-1,
1634812,[],Telipogon costaricensis,Schltr.,2790944.0,250076-2,
1357884,[],Sonchus congestus,Willd.,3105831.0,250087-1,
1380275,[],Sonchus daltonii,Webb,3105677.0,250099-1,EN
1357885,[],Sonchus fauces-orci,Knoche,3105696.0,250130-1,
1390491,['Shrubby Sow-thistle'],Sonchus fruticosus,L.f.,3105692.0,250146-1,LC
1357888,[],Sonchus gandogeri,Pit.,3105718.0,250148-1,CR
1361779,[],Sonchus leptocephalus,Cass.,3105698.0,250216-1,
1364169,"['Dandelion', 'Marigold']",Sonchus maritimus,L.,3105703.0,250244-1,
1488290,[],Tephrocactus molinensis,(Speg.) Backeb.,7283743.0,250255-2,LC
1364170,"['Common milk thistle', 'Smooth Sow-thistle', 'Sow thistle', 'Milk thistle', 'Annual sow thistle', 'Common sow thistle', ""Hare's-lettuce"", 'Annual Sowthistle', 'Common Sowthistle', 'Milk Weed', 'Pualele', 'Smooth Saw-Thistle', 'Wild Lettuce', 'Wild Salad', 'Common Annual Sow-Thistle', 'Dandelion', 'شیرتیغک', 'Diente de león (Spanish )', 'Pili Dudhi (HI)', 'گل قاصدک']",Sonchus oleraceus,L.,8228544.0,250268-1,
1362695,[],Sonchus ortunoi,Svent.,4249549.0,250273-1,
1357898,[],Sonchus palmensis,(Webb) Boulos,3105690.0,250279-1,LC
1361781,"['Fen Sowthistle', 'Marsh sowthistle', 'Marsh sow-thistle']",Sonchus palustris,L.,3105650.0,250281-1,LC
1357900,[],Sonchus pinnatifidus,Cav.,7506059.0,250297-1,
1357901,['Wing-leaved Sow-thistle'],Sonchus pinnatus,Aiton,3105783.0,250298-1,LC
1357904,[],Sonchus pustulatus,Willk.,3105824.0,250312-1,
1357905,['Long-rooted Sow-thistle'],Sonchus radicatus,Aiton,3105723.0,250318-1,
1439323,['Long Valley milkvetch'],Astragalus johannis-howellii,Barneby,5345254.0,25034-2,
1364171,"['Slender sow thistle', 'Clammy sow thistle', 'Slender sowthistle', 'Clammy Sowthistle', 'Sow Thistle']",Sonchus tenerrimus,L.,3105768.0,250373-1,
1357909,[],Sonchus ustulatus,Lowe,3105734.0,250388-1,
1587238,[],Tephrosia multifolia,Rose,5342570.0,250392-2,
1430537,['Corn Sowthistle'],Sonchus wightianus,DC.,3105682.0,250399-1,
1521594,[],Soroseris pumila,Stebbins,3137745.0,250416-1,
1430549,"['East Indian globe thistle', 'Indian sphaeranthus', 'Indian globe flower']",Sphaeranthus indicus,L.,8302135.0,250536-1,LC
1401261,['White-olive'],Terminalia amazonia,(J.F.Gmel.) Exell,3699754.0,250537-2,LC
1374181,[],Sphaeranthus senegalensis,DC.,3094648.0,250568-1,LC
1374184,[],Sphaeranthus steetzii,Oliv. & Hiern,3094695.0,250574-1,LC
1438971,['Little Mountain Meadow-Rue'],Thalictrum mirabile,Small,3033132.0,250804-2,
1405548,['Pigeoncoop'],Spilanthes urens,Jacq.,3092873.0,250890-1,
1521662,['Dogwoodleaf'],Spiracantha cornifolia,Kunth,3088979.0,250894-1,
1521665,[],Stachycephalum argentinum,Griseb.,3141028.0,250928-1,
1357911,['Thistle'],Staehelina dubia,L.,3112552.0,250944-1,
1521667,[],Staehelina petiolata,(L.) Hilliard & B.L.Burtt,3112545.0,250955-1,
1488297,[],Thelocactus hexaedrophorus,(Lem.) Britton & Rose,7283328.0,251032-2,LC
1488299,[],Thelocactus leucacanthus,(Zucc. ex Pfeiff.) Britton & Rose,7283282.0,251042-2,LC
1438652,"['Stemless goldenweed', 'Stemless mock goldenweed']",Stenotus acaulis,(Nutt.) Nutt.,5402043.0,251142-1,
1413932,"['Thrifty goldenweed', 'Thrift mock goldenweed', 'Narrow-leaved stenotus']",Stenotus armerioides,Nutt.,5402051.0,251144-1,
1711314,"['Broad-Leaf Maiden Fern', 'Broadleaf maiden fern']",Thelypteris angustifolia,(Willd.) Proctor,5275323.0,251213-2,
1401253,"[""Balbis' Maiden Fern""]",Thelypteris balbisii,(Spreng.) Ching,5275267.0,251232-2,
1401511,[],Thelypteris biolleyi,(Christ) Proctor,5666601.0,251237-2,
1410999,['Lip maiden fern'],Thelypteris cheilanthoides,(Kunze) Proctor,5275314.0,251259-2,
1521791,[],Stevia breviaristata,Hook. & Arn.,3125554.0,251270-1,
1521809,[],Stevia chamaedrys,Griseb.,3125690.0,251291-1,
1728266,[],Thelypteris curta,(Christ) C.F.Reed,5667276.0,251293-2,
1400765,['Glandular maiden fern'],Thelypteris decussata,(L.) Proctor,5275333.0,251295-2,
1401438,"['Downy maiden fern', 'Mountain woodfern']",Thelypteris dentata,(Forssk.) E.P.St.John,5275277.0,251308-2,
1728278,[],Thelypteris falcata,(Liebm.) R.M.Tryon,5666753.0,251325-2,
1728268,[],Thelypteris francoana,(E.Fourn.) C.F.Reed,5666612.0,251334-2,
1728279,[],Thelypteris gigantea,(Mett.) R.M.Tryon,5666495.0,251343-2,
1521854,[],Stevia gilliesii,Hook. & Arn.,3125608.0,251359-1,
1410984,"[""Kunth's maiden fern"", 'South shield fern', 'Larger marsh shield fern']",Thelypteris kunthii,(Desv.) C.V.Morton,5275298.0,251400-2,
1400772,[],Thelypteris leprieurii,(Hook.) R.M.Tryon,7321283.0,251407-2,
1728280,[],Thelypteris lingulata,(C.Chr.) C.V.Morton,5666908.0,251421-2,
1438673,['Annual candyleaf'],Stevia micrantha,Lag.,3125609.0,251452-1,
1438677,"['Sawtooth candyleaf', 'Sawtooth stevia']",Stevia serrata,Cav.,3125749.0,251571-1,
1524709,"['Long-spine horsebrush', 'Longspine horsebrush']",Tetradymia axillaris,A.Nelson,3119985.0,251608-2,
1438932,['Threadleaf horsebrush'],Tetradymia filifolia,Greene,3119990.0,251613-2,
1438678,['Viscid candyleaf'],Stevia viscida,Kunth,3125670.0,251626-1,
1522032,[],Stifftia chrysantha,J.C.Mikan,5405436.0,251648-1,LC
1419954,"['Mexican-foxglove', 'Mexican-violet']",Tetranema roseum,(M.Martens & Galeotti) Standl. & Steyerm.,3726778.0,251748-2,
1414010,"['Lakeside daisy', 'Eastern fournerved daisy', 'Manitoulin gold', 'Eastern four-nerved daisy']",Tetraneuris herbacea,Greene,3112429.0,251768-2,
1438948,"[""Ives' fournerved daisy""]",Tetraneuris ivesiana,Greene,3112432.0,251771-2,
1438950,['Stemmy four-nerve daisy'],Tetraneuris scaposa,(DC.) Greene,3112398.0,251784-2,
1375059,"['Cinderella-weed', 'Synedrella', 'Nodeweed', 'Sun flower']",Synedrella nodiflora,(L.) Gaertn.,5404991.0,252024-1,
1721885,[],Syneilesis palmata,Maxim.,3092770.0,252032-1,
1522349,"[""Yellowray Fremont's-gold""]",Syntrichopappus fremontii,A.Gray,3132215.0,252038-1,
1522351,[],Synurus deltoides,(Aiton) Nakai,3150727.0,252041-1,
1522352,[],Synurus excelsus,(Makino) Kitam.,3150726.0,252043-1,
1522353,[],Synurus pungens,(Franch. & Sav.) Kitam.,3150728.0,252047-1,
1547467,[],Tetrorchidium robledoanum,Cuatrec.,3062923.0,252071-2,
1547468,[],Tetrorchidium rotundatum,Standl.,3062940.0,252072-2,LC
1374048,"['Marigold', 'गेंदा फूल (Genda phool)', 'French marigold', 'African marigold', 'Aztec marigold', 'Saffron marigold', 'Big marigold', 'American marigold', 'African Or French Marigold', 'Mexican Marigold', 'Tall Marigold', 'బంతి', 'گل جعفری', 'ముద్ద బంతి', 'گیندا', 'गेंदा', 'झेंडू (Jhendu)', 'Невен', 'Kadife çiçeği', 'Bársonyvirág', '万寿菊', 'Seurunè', 'Gemitir', 'هەمیشە بەهار', 'جعفري', 'قطيفة', 'Colombia Caléndula', 'Kenikir', 'Samtenes (LVL)', 'Genda ful', 'ജമന്തി', 'Kadifa', 'ଗେଣ୍ଡୁ ଫୁଲ']",Tagetes erecta,L.,3088488.0,252092-1,
1417899,"['Irish-lace', 'Irish-lace marigold', 'Lesser marigold']",Tagetes filifolia,Lag.,3088506.0,252097-1,
1522375,"[""Lemmon's marigold"", 'Mexican marigold', 'Passionfruit Daisy']",Tagetes lemmonii,A.Gray,3088569.0,252119-1,
1417900,"['Mexican mint marigold', 'Texas-tarragon', 'Mexican-tarragon', 'Sweet marigold', 'Sweet-mace', 'Sweet-scent Mexican marigold', 'Sweet-scent marigold', 'Sweetscented marigold', 'Swet-Scented marigold']",Tagetes lucida,Cav.,3088537.0,252121-1,
1522377,['Himalayan marigold'],Tagetes lunulata,Ortega,3088477.0,252122-1,
1438869,['Licorice marigold'],Tagetes micrantha,Cav.,3088519.0,252130-1,
1364158,"['Wild marigold', 'Aztec marigold', 'Mexican marigold', 'Muster John Henry', 'Dwarf marigold', 'Stinking-Roger', 'Southern marigold', 'Khakibush', 'Southern Cone Marigold', 'Khaki weed', 'Minute marigold', 'Marigold', 'Miniature marigold', 'Peruvian Black Mint (Huacatay)', 'Huacatay', 'ଗେଣ୍ଡଫୁଲ', 'African marigold']",Tagetes minuta,L.,3088481.0,252132-1,
1404359,[],Tagetes multiflora,Kunth,3088531.0,252137-1,
1389492,"['Slender-leaf marigold', 'Signet marigold', 'Striped Mexican marigold', 'ꯇꯖꯦꯇꯦꯁ ꯇꯦꯅꯨꯢꯐꯣꯂꯤꯌꯥ', 'Petite marigold']",Tagetes tenuifolia,Cav.,7497356.0,252177-1,
1728271,[],Thelypteris nicaraguensis,(E.Fourn.) C.V.Morton,5666158.0,252198-2,
1414028,['New York fern'],Thelypteris noveboracensis,(L.) Nieuwl.,5275242.0,252205-2,
1357915,[],Tanacetum annuum,L.,3118596.0,252226-1,
1522437,[],Tanacetum argenteum,(Lam.) Willd.,3118472.0,252229-1,
1400776,"['Dark-Green Maiden Fern', 'Darkgreen maiden fern']",Thelypteris poiteana,(Bory) Proctor,5275325.0,252263-2,
1398099,"['Persian daisy', 'Persian insect-flower', 'Garden pyrethrum', 'Painted daisy', 'Pyrethrum', 'Pyrethum daisy', 'داودي', 'Daisy']",Tanacetum coccineum,(Willd.) Grierson,3118616.0,252277-1,
1397508,"['Corymbflower tansy', 'Scentless feverfew']",Tanacetum corymbosum,(L.) Sch.Bip.,3118216.0,252281-1,
1439031,['Resinous Maiden Fern'],Thelypteris resinifera,(Desv.) Proctor,5275338.0,252291-2,
1425677,[],Tanacetum densum,(Labill.) Sch.Bip.,3118568.0,252294-1,
1401513,"['Lattice-Vein Fern', 'Latticevein fern']",Thelypteris reticulata,(L.) Proctor,5275271.0,252295-2,
1439471,"['San Miguel milk-vetch', 'San Miguel milkvetch']",Astragalus miguelensis,Greene,5343435.0,25232-2,
1400777,"['Toothed Lattice-Vein Fern', 'Toothed latticevein fern']",Thelypteris serrata,(Cav.) Alston,5275280.0,252339-2,
1522479,[],Tanacetum haradjanii,(Rech.f.) Grierson,3118198.0,252346-1,
1396507,"['Rayed Tansy', 'Tansy-chrysanthemum']",Tanacetum macrophyllum,(Waldst. & Kit.) Sch.Bip.,3118526.0,252401-1,
1522498,[],Tanacetum millefolium,(L.) Tzvelev,3118349.0,252416-1,
1396511,"['Feverfew', 'Common Feverfew', 'Feather-Leaved Tansy', 'Featherfew', 'Featherfoil', 'Feather-leaf Feverfew', 'Knit-bone']",Tanacetum parthenium,(L.) Sch.Bip.,3118430.0,252460-1,
1522528,[],Tanacetum praeteritum,(Horw.) Heywood,3118363.0,252476-1,
1405625,[],Theobroma velutinum,Benoist,3668945.0,252480-2,
1414031,"['Slender goldenbanner', 'Slender golden-banner']",Thermopsis gracilis,Howell,5360169.0,252515-2,
1439041,"['Golden-pea', 'False lupin', 'Yellow-pea', 'Mountain goldenbanner', 'Mountain golden-banner', 'Montane Golden-banner']",Thermopsis montana,Nutt.,8069977.0,252527-2,LC
1522573,[],Tanacetum vahlii,DC.,3118549.0,252564-1,
1396512,"['Common tansy', 'Tansy', 'Vetrice', 'Golden-buttons', 'Bitter buttons', 'Cow bitter', 'Englisc cost', 'Garden Tansy', 'Rejnfan (DK)', 'Parastais Biškrēsliņš (LVL)', 'Пижмо звичайне', 'Guldknapper (Danish)']",Tanacetum vulgare,L.,3118274.0,252568-1,
1522588,[],Taraxacum acervans,Rail.,5699531.0,252599-1,
1439517,"['Purple locoweed', 'Crazyweed', 'Woolly locoweed', 'Woolly loco', 'Woolly milkvetch']",Astragalus mollissimus,Torr.,5342761.0,25267-2,LC
1522644,['Japanese dandelion'],Taraxacum albidum,Dahlst.,5394475.0,252673-1,
1401406,[],Thoracocarpus bissectus,(Vell.) Harling,2861305.0,252718-2,
1396527,['English Dandelion'],Taraxacum anglicum,Dahlst.,5699306.0,252732-1,
1439533,['Mono milkvetch'],Astragalus monoensis,Barneby,5342654.0,25278-2,
1522736,[],Taraxacum atlanticola,H.Lindb.,5394626.0,252806-1,
1439049,['Threeflower snakeweed'],Thurovia triflora,Rose,3139734.0,252860-2,
1390362,[],Taraxacum bavaricum,Soest,5699060.0,252862-1,
1355928,[],Taraxacum besarabicum,(Hornem.) Hand.-Mazz.,5394232.0,252873-1,
1390473,"[""Dahlberg's daisy"", 'Bristleleaf pricklyleaf', 'Dahlberg daisy', 'Golden-fleece']",Thymophylla tenuiloba,(DC.) Small,3144442.0,252878-2,
1396545,['Rare dandelion'],Taraxacum braun-blanquetii,Soest,6064322.0,252920-1,
1397285,"['Dandelion', 'قاصدک', 'گل قاصدک', 'שינן רפואי', 'هندباء', 'Gyermekláncfű', 'Maslačak', 'Păpădie', 'Ταράξακο', 'Dandy Lion']",Taraxacum campylodes,G.E.Haglund,5394016.0,252973-1,
1688206,"['Heartleaf foamflower', 'Tufted Foamflower']",Tiarella wherryi,Lakela,5567749.0,253009-2,
1396553,['Channel Island Dandelion'],Taraxacum ciliare,Soest,5698760.0,253035-1,
1396558,['Orange-flowered Dandelion'],Taraxacum croceiflorum,Dahlst.,5394195.0,253122-1,
1396560,"['Inayah', 'عناية']",Taraxacum cucullatiforme,Soest,5698647.0,253128-1,
1396561,[],Taraxacum cucullatum,Dahlst.,5698646.0,253129-1,
1439055,['Fiveneedle pricklyleaf'],Thymophylla pentachaeta,(DC.) Small,3144444.0,253209-2,
1439056,['Texas pricklyleaf'],Thymophylla setifolia,Lag.,3144476.0,253213-2,
1396568,"['Cut-leaved Dandelion', 'Dandelion']",Taraxacum dissectum,(Ledeb.) Ledeb.,5394003.0,253216-1,
1390365,"[""Druce's Dandelion""]",Taraxacum drucei,Dahlst.,5698451.0,253241-1,
1729634,[],Taraxacum eriopodum,DC.,5394334.0,253281-1,
1439601,"['Texas-pea', 'Smallflowered milkvetch', 'Turkey-peas']",Astragalus nuttallianus,DC.,5343134.0,25331-2,LC
1390226,['Dense-bracted Dandelion'],Taraxacum fasciatum,Dahlst.,5394373.0,253330-1,
1439066,"['Woolly tidestromia', 'Honeymat']",Tidestromia lanuginosa,(Nutt.) Standl.,3085007.0,253345-2,
1439069,['Shrubby honeysweet'],Tidestromia suffruticosa,(Torr.) Standl.,3085012.0,253350-2,
1523343,[],Taraxacum hispanicum,H.Lindb.,5697846.0,253546-1,
1523344,[],Taraxacum hjeltii,(Dahlst.) Dahlst.,5393936.0,253547-1,
1484525,[],Tillandsia aizoides,Mez,2694918.0,253559-2,
1484527,[],Tillandsia albida,Mez & Purpus,2694760.0,253562-2,
1484542,[],Tillandsia argentina,C.H.Wright,2695002.0,253584-2,
1484548,[],Tillandsia atroviridipetala,Matuda,2695995.0,253596-2,
1484550,[],Tillandsia australis,Mez,2695614.0,253606-2,
1439071,['Reflexed airplant'],Tillandsia baileyi,Rose ex Small,2695759.0,253607-2,
1484567,['Spreading airplant'],Tillandsia bergeri,Mez,2694518.0,253621-2,
1484593,[],Tillandsia cacticola,L.B.Sm.,2695711.0,253659-2,
1484611,[],Tillandsia carminea,W.Till,2695294.0,253684-2,
1484625,[],Tillandsia chiapensis,C.S.Gardner,2695997.0,253699-2,
1484628,[],Tillandsia chontalensis,Baker,2695783.0,253704-2,
1484631,[],Tillandsia circinnatioides,Matuda,2695580.0,253707-2,
1399688,[],Taraxacum lacistophylloides,Dahlst.,7882948.0,253718-1,
